OrderID,CustomerID,SalespersonPersonID,ContactPersonID,OrderDate
175614,275,7,327,2013-10-16
175615,503,20,556,2013-10-16
175616,265,15,316,2013-10-16
175617,449,13,501,2013-10-16
175618,319,14,371,2013-10-16
175619,679,16,734,2013-10-16
175620,528,7,581,2013-10-16
175621,708,15,763,2013-10-16
175622,268,6,319,2013-10-16
175623,867,8,925,2013-10-16
175624,144,20,194,2013-10-16
175625,707,3,762,2013-10-16
175626,11,2,58,2013-10-16
175627,543,8,596,2013-10-16
175628,956,6,1016,2013-10-16
175629,990,16,1050,2013-10-16
175630,292,14,344,2013-10-16
175631,318,8,370,2013-10-16
175632,553,6,606,2013-10-16
175633,608,20,662,2013-10-16
175634,645,3,699,2013-10-16
175635,380,2,432,2013-10-16
175636,715,20,770,2013-10-16
175637,395,7,447,2013-10-16
175638,81,13,130,2013-10-16
175639,714,16,769,2013-10-16
175640,929,6,989,2013-10-16
175641,232,20,282,2013-10-16
175642,799,13,855,2013-10-16
175643,422,8,474,2013-10-16
175644,599,8,653,2013-10-16
175645,457,8,509,2013-10-16
175646,301,6,353,2013-10-16
175647,136,20,185,2013-10-16
175648,460,2,512,2013-10-16
175649,170,14,220,2013-10-16
175650,980,13,1040,2013-10-16
175651,267,15,318,2013-10-16
175652,535,7,588,2013-10-16
175653,447,7,499,2013-10-16
175654,106,14,155,2013-10-16
175655,232,20,282,2013-10-16
175656,966,2,1026,2013-10-16
175657,800,13,856,2013-10-16
175658,468,14,520,2013-10-16
175659,292,7,344,2013-10-16
175660,81,7,130,2013-10-16
175661,794,6,850,2013-10-16
175662,111,16,160,2013-10-16
175663,689,20,744,2013-10-16
175664,838,14,895,2013-10-16
175665,163,20,213,2013-10-16
175666,403,14,455,2013-10-16
175667,922,8,982,2013-10-16
175668,890,13,949,2013-10-16
175669,251,2,301,2013-10-16
175670,962,2,1022,2013-10-16
175671,838,8,895,2013-10-16
175672,762,7,818,2013-10-16
175673,539,14,592,2013-10-16
175674,4,15,51,2013-10-16
175675,969,2,1029,2013-10-16
175676,353,3,405,2013-10-16
175677,920,2,980,2013-10-16
175678,216,8,266,2013-10-16
175679,724,20,779,2013-10-16
175680,508,8,561,2013-10-16
175681,941,7,1001,2013-10-16
175682,476,15,529,2013-10-16
175683,212,6,262,2013-10-16
175684,602,13,656,2013-10-16
175685,847,20,904,2013-10-16
175686,503,20,556,2013-10-16
175687,292,14,344,2013-10-16
175688,81,13,130,2013-10-16
175689,929,6,989,2013-10-16
175690,599,8,653,2013-10-16
175691,301,6,353,2013-10-16
175692,267,15,318,2013-10-16
175693,292,7,344,2013-10-16
175694,838,14,895,2013-10-16
175695,962,2,1022,2013-10-16
175696,920,2,980,2013-10-16
175697,551,15,604,2013-10-17
175698,89,13,138,2013-10-17
175699,706,2,761,2013-10-17
175700,638,15,692,2013-10-17
175701,32,14,79,2013-10-17
175702,755,14,811,2013-10-17
175703,633,15,687,2013-10-17
175704,280,7,332,2013-10-17
175705,847,14,904,2013-10-17
175706,840,14,897,2013-10-17
175707,282,7,334,2013-10-17
175708,779,8,835,2013-10-17
175709,278,3,330,2013-10-17
175710,119,14,168,2013-10-17
175711,465,7,517,2013-10-17
175712,579,7,633,2013-10-17
175713,451,15,503,2013-10-17
175714,341,7,393,2013-10-17
175715,235,3,285,2013-10-17
175716,939,15,999,2013-10-17
175717,929,13,989,2013-10-17
175718,417,20,469,2013-10-17
175719,380,14,432,2013-10-17
175720,281,14,333,2013-10-17
175721,347,7,399,2013-10-17
175722,248,2,298,2013-10-17
175723,53,15,101,2013-10-17
175724,162,14,212,2013-10-17
175725,892,6,951,2013-10-17
175726,785,7,841,2013-10-17
175727,864,3,922,2013-10-17
175728,349,8,401,2013-10-17
175729,37,7,85,2013-10-17
175730,279,3,331,2013-10-17
175731,643,14,697,2013-10-17
175732,834,8,891,2013-10-17
175733,102,16,151,2013-10-17
175734,343,15,395,2013-10-17
175735,807,6,863,2013-10-17
175736,275,15,327,2013-10-17
175737,700,8,755,2013-10-17
175738,502,14,555,2013-10-17
175739,706,16,761,2013-10-17
175740,806,8,862,2013-10-17
175741,2,3,49,2013-10-17
175742,192,8,242,2013-10-17
175743,738,15,793,2013-10-17
175744,116,14,165,2013-10-17
175745,831,8,888,2013-10-17
175746,965,3,1025,2013-10-17
175747,863,20,921,2013-10-17
175748,892,2,951,2013-10-17
175749,385,14,437,2013-10-17
175750,130,14,179,2013-10-17
175751,917,3,977,2013-10-17
175752,992,16,1052,2013-10-17
175753,72,14,121,2013-10-17
175754,650,8,704,2013-10-17
175755,494,16,547,2013-10-17
175756,529,7,582,2013-10-17
175757,853,16,910,2013-10-17
175758,338,13,390,2013-10-17
175759,403,2,455,2013-10-17
175760,580,13,634,2013-10-17
175761,345,3,397,2013-10-17
175762,167,3,217,2013-10-17
175763,848,7,905,2013-10-17
175764,209,2,259,2013-10-17
175765,737,8,792,2013-10-17
175766,319,7,371,2013-10-17
175767,402,13,454,2013-10-17
175768,500,6,553,2013-10-17
175769,581,7,635,2013-10-17
175770,11,8,58,2013-10-17
175771,803,2,859,2013-10-17
175772,300,3,352,2013-10-17
175773,616,2,670,2013-10-17
175774,642,15,696,2013-10-17
175775,313,15,365,2013-10-17
175776,431,13,483,2013-10-17
175777,767,7,823,2013-10-17
175778,371,2,423,2013-10-17
175779,340,14,392,2013-10-17
175780,490,20,543,2013-10-17
175781,806,2,862,2013-10-17
175782,62,16,110,2013-10-17
175783,582,20,636,2013-10-17
175784,352,13,404,2013-10-17
175785,670,14,725,2013-10-17
175786,243,15,293,2013-10-17
175787,433,2,485,2013-10-17
175788,944,20,1004,2013-10-17
175789,668,20,722,2013-10-17
175790,682,20,737,2013-10-15
175791,248,2,298,2013-10-17
175792,279,3,331,2013-10-17
175793,738,15,793,2013-10-17
175794,529,7,582,2013-10-17
175795,209,2,259,2013-10-17
175796,737,8,792,2013-10-17
175797,402,13,454,2013-10-17
175798,431,13,483,2013-10-17
175799,340,14,392,2013-10-17
175800,802,15,858,2013-10-18
175801,46,16,94,2013-10-18
175802,319,8,371,2013-10-18
175803,261,6,311,2013-10-18
175804,261,2,311,2013-10-18
175805,580,6,634,2013-10-18
175806,575,8,629,2013-10-18
175807,253,20,303,2013-10-18
175808,728,14,783,2013-10-18
175809,248,7,298,2013-10-18
175810,495,15,548,2013-10-18
175811,326,13,378,2013-10-18
175812,1119,13,3319,2013-10-18
175813,480,2,533,2013-10-18
175814,289,13,341,2013-10-18
175815,910,6,969,2013-10-18
175816,512,15,565,2013-10-18
175817,920,2,980,2013-10-18
175818,735,15,790,2013-10-18
175819,956,14,1016,2013-10-18
175820,314,13,366,2013-10-18
175821,173,6,223,2013-10-18
175822,699,7,754,2013-10-18
175823,339,15,391,2013-10-18
175824,579,14,633,2013-10-18
175825,950,14,1010,2013-10-18
175826,853,6,910,2013-10-18
175827,915,7,974,2013-10-18
175828,954,16,1014,2013-10-18
175829,419,6,471,2013-10-18
175830,938,13,998,2013-10-18
175831,104,20,153,2013-10-18
175832,20,8,67,2013-10-18
175833,421,15,473,2013-10-18
175834,832,2,889,2013-10-18
175835,810,20,866,2013-10-18
175836,477,8,530,2013-10-18
175837,629,7,683,2013-10-18
175838,944,3,1004,2013-10-18
175839,638,13,692,2013-10-18
175840,911,8,970,2013-10-18
175841,533,8,586,2013-10-18
175842,508,8,561,2013-10-18
175843,519,16,572,2013-10-18
175844,857,2,915,2013-10-18
175845,361,3,413,2013-10-18
175846,646,3,700,2013-10-18
175847,783,6,839,2013-10-18
175848,941,14,1001,2013-10-18
175849,264,20,315,2013-10-18
175850,992,8,1052,2013-10-18
175851,591,8,645,2013-10-18
175852,940,13,1000,2013-10-18
175853,6,15,53,2013-10-18
175854,217,2,267,2013-10-18
175855,709,20,764,2013-10-18
175856,534,15,587,2013-10-18
175857,269,6,320,2013-10-18
175858,573,6,627,2013-10-18
175859,750,16,806,2013-10-18
175860,677,8,732,2013-10-18
175861,1118,14,3318,2013-10-18
175862,778,3,834,2013-10-18
175863,72,6,121,2013-10-18
175864,779,8,835,2013-10-18
175865,731,16,786,2013-10-18
175866,849,6,906,2013-10-18
175867,575,8,629,2013-10-18
175868,709,16,764,2013-10-18
175869,527,15,580,2013-10-18
175870,970,20,1030,2013-10-18
175871,239,6,289,2013-10-18
175872,418,13,470,2013-10-18
175873,290,2,342,2013-10-18
175874,455,15,507,2013-10-18
175875,494,15,547,2013-10-18
175876,655,14,709,2013-10-18
175877,881,6,940,2013-10-18
175878,507,14,560,2013-10-18
175879,141,6,191,2013-10-18
175880,824,16,881,2013-10-18
175881,838,13,895,2013-10-18
175882,932,15,992,2013-10-18
175883,150,14,200,2013-10-18
175884,105,8,154,2013-10-18
175885,592,20,646,2013-10-18
175886,987,6,1047,2013-10-18
175887,473,3,526,2013-10-18
175888,965,6,1025,2013-10-18
175889,741,13,796,2013-10-18
175890,516,7,569,2013-10-18
175891,106,2,155,2013-10-18
175892,28,13,75,2013-10-18
175893,572,13,626,2013-10-18
175894,261,2,311,2013-10-18
175895,580,6,634,2013-10-18
175896,253,20,303,2013-10-18
175897,326,13,378,2013-10-18
175898,950,14,1010,2013-10-18
175899,853,6,910,2013-10-18
175900,832,2,889,2013-10-18
175901,857,2,915,2013-10-18
175902,940,13,1000,2013-10-18
175903,677,8,732,2013-10-18
175904,965,6,1025,2013-10-18
175905,933,7,993,2013-10-19
175906,549,6,602,2013-10-19
175907,989,15,1049,2013-10-19
175908,919,15,979,2013-10-19
175909,939,20,999,2013-10-19
175910,717,14,772,2013-10-19
175911,209,16,259,2013-10-19
175912,485,8,538,2013-10-19
175913,630,15,684,2013-10-19
175914,240,2,290,2013-10-19
175915,888,13,947,2013-10-19
175916,149,20,199,2013-10-19
175917,268,3,319,2013-10-19
175918,559,20,613,2013-10-19
175919,227,6,277,2013-10-19
175920,357,20,409,2013-10-19
175921,414,15,466,2013-10-19
175922,98,16,147,2013-10-19
175923,389,16,441,2013-10-19
175924,862,13,920,2013-10-19
175925,526,16,579,2013-10-19
175926,569,8,623,2013-10-19
175927,177,3,227,2013-10-19
175928,792,7,848,2013-10-19
175929,210,13,260,2013-10-19
175930,310,13,362,2013-10-19
175931,716,2,771,2013-10-19
175932,910,13,969,2013-10-19
175933,209,16,259,2013-10-19
175934,888,13,947,2013-10-19
175935,357,20,409,2013-10-19
175936,414,15,466,2013-10-19
175937,569,8,623,2013-10-19
175938,177,3,227,2013-10-19
175939,865,20,923,2013-10-21
175940,579,14,633,2013-10-21
175941,895,6,954,2013-10-21
175942,661,7,715,2013-10-21
175943,216,20,266,2013-10-21
175944,285,15,337,2013-10-21
175945,138,14,188,2013-10-21
175946,283,14,335,2013-10-21
175947,32,8,79,2013-10-21
175948,349,15,401,2013-10-21
175949,206,14,256,2013-10-21
175950,44,3,92,2013-10-21
175951,2,3,49,2013-10-21
175952,99,13,148,2013-10-21
175953,737,13,792,2013-10-21
175954,592,14,646,2013-10-21
175955,818,7,875,2013-10-21
175956,596,14,650,2013-10-21
175957,628,20,682,2013-10-21
175958,143,7,193,2013-10-21
175959,559,3,613,2013-10-21
175960,839,7,896,2013-10-21
175961,1118,8,3318,2013-10-21
175962,477,7,530,2013-10-21
175963,532,13,585,2013-10-21
175964,755,14,811,2013-10-21
175965,677,14,732,2013-10-21
175966,829,16,886,2013-10-21
175967,763,8,819,2013-10-21
175968,786,20,842,2013-10-21
175969,978,6,1038,2013-10-21
175970,125,2,174,2013-10-21
175971,683,15,738,2013-10-21
175972,791,2,847,2013-10-21
175973,866,6,924,2013-10-21
175974,668,7,722,2013-10-21
175975,439,14,491,2013-10-21
175976,97,13,146,2013-10-21
175977,737,20,792,2013-10-21
175978,652,3,706,2013-10-21
175979,777,8,833,2013-10-21
175980,899,13,958,2013-10-21
175981,19,20,66,2013-10-21
175982,983,7,1043,2013-10-21
175983,771,20,827,2013-10-21
175984,946,14,1006,2013-10-21
175985,536,14,589,2013-10-21
175986,85,14,134,2013-10-21
175987,899,6,958,2013-10-21
175988,454,20,506,2013-10-21
175989,257,15,307,2013-10-21
175990,766,3,822,2013-10-21
175991,735,20,790,2013-10-21
175992,566,6,620,2013-10-21
175993,558,8,612,2013-10-21
175994,703,16,758,2013-10-21
175995,819,3,876,2013-10-21
175996,776,15,832,2013-10-21
175997,877,13,936,2013-10-21
175998,914,14,973,2013-10-21
175999,20,15,67,2013-10-21
176000,99,14,148,2013-10-21
176001,136,14,185,2013-10-21
176002,535,16,588,2013-10-21
176003,153,13,203,2013-10-21
176004,62,15,110,2013-10-21
176005,108,13,157,2013-10-21
176006,6,16,53,2013-10-21
176007,559,3,613,2013-10-21
176008,653,13,707,2013-10-21
176009,852,13,909,2013-10-21
176010,922,16,982,2013-10-21
176011,791,15,847,2013-10-21
176012,283,16,335,2013-10-21
176013,135,13,184,2013-10-21
176014,26,8,73,2013-10-21
176015,370,3,422,2013-10-21
176016,495,15,548,2013-10-21
176017,930,7,990,2013-10-21
176018,803,13,859,2013-10-21
176019,538,8,591,2013-10-21
176020,589,8,643,2013-10-21
176021,558,3,612,2013-10-21
176022,486,16,539,2013-10-21
176023,832,20,889,2013-10-21
176024,837,2,894,2013-10-21
176025,862,16,920,2013-10-21
176026,542,13,595,2013-10-21
176027,346,13,398,2013-10-21
176028,663,15,717,2013-10-21
176029,913,20,972,2013-10-21
176030,19,20,66,2013-10-21
176031,833,7,890,2013-10-21
176032,835,20,892,2013-10-21
176033,191,6,241,2013-10-21
176034,594,6,648,2013-10-21
176035,283,14,335,2013-10-21
176036,349,15,401,2013-10-21
176037,206,14,256,2013-10-21
176038,1118,8,3318,2013-10-21
176039,677,14,732,2013-10-21
176040,652,3,706,2013-10-21
176041,257,15,307,2013-10-21
176042,558,8,612,2013-10-21
176043,108,13,157,2013-10-21
176044,922,16,982,2013-10-21
176045,26,8,73,2013-10-21
176046,833,7,890,2013-10-21
176047,462,15,514,2013-10-22
176048,508,8,561,2013-10-22
176049,404,16,456,2013-10-22
176050,264,2,315,2013-10-22
176051,689,3,744,2013-10-22
176052,180,8,230,2013-10-22
176053,1115,2,3315,2013-10-22
176054,226,2,276,2013-10-22
176055,530,3,583,2013-10-22
176056,430,16,482,2013-10-22
176057,102,14,151,2013-10-22
176058,911,13,970,2013-10-22
176059,667,14,721,2013-10-22
176060,31,3,78,2013-10-22
176061,39,7,87,2013-10-22
176062,979,16,1039,2013-10-22
176063,841,15,898,2013-10-22
176064,661,2,715,2013-10-22
176065,792,15,848,2013-10-22
176066,54,15,102,2013-10-22
176067,790,2,846,2013-10-22
176068,135,2,184,2013-10-22
176069,748,20,803,2013-10-22
176070,774,8,830,2013-10-22
176071,883,15,942,2013-10-22
176072,264,20,315,2013-10-22
176073,78,16,127,2013-10-22
176074,969,3,1029,2013-10-22
176075,125,14,174,2013-10-22
176076,523,2,576,2013-10-22
176077,738,13,793,2013-10-22
176078,966,20,1026,2013-10-22
176079,45,6,93,2013-10-22
176080,782,7,838,2013-10-22
176081,494,16,547,2013-10-22
176082,65,8,114,2013-10-22
176083,341,13,393,2013-10-22
176084,45,7,93,2013-10-22
176085,593,2,647,2013-10-22
176086,603,2,657,2013-10-22
176087,5,7,52,2013-10-22
176088,266,13,317,2013-10-22
176089,211,13,261,2013-10-22
176090,525,2,578,2013-10-22
176091,802,7,858,2013-10-22
176092,56,6,104,2013-10-22
176093,768,6,824,2013-10-22
176094,908,6,967,2013-10-22
176095,561,6,615,2013-10-22
176096,686,3,741,2013-10-22
176097,140,6,190,2013-10-22
176098,257,16,307,2013-10-22
176099,524,7,577,2013-10-22
176100,247,2,297,2013-10-22
176101,685,6,740,2013-10-22
176102,532,8,585,2013-10-22
176103,375,8,427,2013-10-22
176104,82,20,131,2013-10-22
176105,488,2,541,2013-10-22
176106,119,6,168,2013-10-22
176107,683,13,738,2013-10-22
176108,186,20,236,2013-10-22
176109,854,2,911,2013-10-22
176110,263,7,314,2013-10-22
176111,760,15,816,2013-10-22
176112,663,15,717,2013-10-22
176113,499,20,552,2013-10-22
176114,86,7,135,2013-10-22
176115,299,13,351,2013-10-22
176116,122,20,171,2013-10-22
176117,532,6,585,2013-10-22
176118,502,15,555,2013-10-22
176119,496,20,549,2013-10-22
176120,425,14,477,2013-10-22
176121,645,14,699,2013-10-22
176122,1110,16,3310,2013-10-22
176123,258,16,308,2013-10-22
176124,379,8,431,2013-10-22
176125,679,3,734,2013-10-22
176126,1114,6,3314,2013-10-22
176127,29,20,76,2013-10-22
176128,465,2,517,2013-10-22
176129,816,14,873,2013-10-22
176130,674,20,729,2013-10-22
176131,96,20,145,2013-10-22
176132,204,16,254,2013-10-22
176133,436,3,488,2013-10-22
176134,20,3,67,2013-10-22
176135,495,16,548,2013-10-22
176136,367,15,419,2013-10-22
176137,800,20,856,2013-10-22
176138,442,7,494,2013-10-22
176139,50,2,98,2013-10-22
176140,877,6,936,2013-10-22
176141,264,2,315,2013-10-22
176142,31,3,78,2013-10-22
176143,39,7,87,2013-10-22
176144,135,2,184,2013-10-22
176145,883,15,942,2013-10-22
176146,78,16,127,2013-10-22
176147,523,2,576,2013-10-22
176148,738,13,793,2013-10-22
176149,593,2,647,2013-10-22
176150,603,2,657,2013-10-22
176151,532,8,585,2013-10-22
176152,186,20,236,2013-10-22
176153,663,15,717,2013-10-22
176154,122,20,171,2013-10-22
176155,496,20,549,2013-10-22
176156,1110,16,3310,2013-10-22
176157,816,14,873,2013-10-22
176158,204,16,254,2013-10-22
176159,495,16,548,2013-10-22
176160,442,7,494,2013-10-22
176161,841,3,898,2013-10-23
176162,918,20,978,2013-10-23
176163,293,13,345,2013-10-23
176164,268,20,319,2013-10-23
176165,110,14,159,2013-10-23
176166,535,14,588,2013-10-23
176167,14,13,61,2013-10-23
176168,360,14,412,2013-10-23
176169,53,16,101,2013-10-23
176170,447,13,499,2013-10-23
176171,805,20,861,2013-10-23
176172,548,2,601,2013-10-23
176173,288,16,340,2013-10-23
176174,766,15,822,2013-10-23
176175,633,16,687,2013-10-23
176176,839,6,896,2013-10-23
176177,976,13,1036,2013-10-23
176178,54,3,102,2013-10-23
176179,50,7,98,2013-10-23
176180,624,7,678,2013-10-23
176181,202,3,252,2013-10-23
176182,611,7,665,2013-10-23
176183,360,13,412,2013-10-23
176184,697,7,752,2013-10-23
176185,373,2,425,2013-10-23
176186,486,7,539,2013-10-23
176187,271,3,322,2013-10-23
176188,60,6,108,2013-10-23
176189,296,6,348,2013-10-23
176190,439,14,491,2013-10-23
176191,204,15,254,2013-10-23
176192,220,8,270,2013-10-23
176193,953,20,1013,2013-10-23
176194,4,16,51,2013-10-23
176195,508,6,561,2013-10-23
176196,683,8,738,2013-10-23
176197,456,13,508,2013-10-23
176198,981,14,1041,2013-10-23
176199,317,14,369,2013-10-23
176200,473,6,526,2013-10-23
176201,164,14,214,2013-10-23
176202,698,16,753,2013-10-23
176203,959,7,1019,2013-10-23
176204,523,15,576,2013-10-23
176205,702,2,757,2013-10-23
176206,408,20,460,2013-10-23
176207,221,8,271,2013-10-23
176208,449,6,501,2013-10-23
176209,808,20,864,2013-10-23
176210,561,16,615,2013-10-23
176211,899,14,958,2013-10-23
176212,946,20,1006,2013-10-23
176213,882,14,941,2013-10-23
176214,727,6,782,2013-10-23
176215,320,8,372,2013-10-23
176216,104,13,153,2013-10-23
176217,838,8,895,2013-10-23
176218,541,7,594,2013-10-23
176219,275,15,327,2013-10-23
176220,882,20,941,2013-10-23
176221,422,16,474,2013-10-23
176222,957,16,1017,2013-10-23
176223,19,14,66,2013-10-23
176224,574,20,628,2013-10-23
176225,1115,3,3315,2013-10-23
176226,190,3,240,2013-10-23
176227,263,13,314,2013-10-23
176228,934,8,994,2013-10-23
176229,806,6,862,2013-10-23
176230,176,14,226,2013-10-23
176231,704,6,759,2013-10-23
176232,656,13,710,2013-10-23
176233,606,3,660,2013-10-23
176234,997,14,1057,2013-10-23
176235,322,2,374,2013-10-23
176236,922,3,982,2013-10-23
176237,318,15,370,2013-10-23
176238,613,6,667,2013-10-23
176239,758,7,814,2013-10-23
176240,73,6,122,2013-10-23
176241,922,6,982,2013-10-23
176242,516,7,569,2013-10-23
176243,820,15,877,2013-10-23
176244,287,16,339,2013-10-23
176245,257,7,307,2013-10-23
176246,594,6,648,2013-10-23
176247,718,16,773,2013-10-23
176248,716,3,771,2013-10-23
176249,227,16,277,2013-10-23
176250,888,15,947,2013-10-23
176251,277,14,329,2013-10-23
176252,741,13,796,2013-10-23
176253,458,20,510,2013-10-23
176254,742,20,797,2013-10-23
176255,336,6,388,2013-10-23
176256,419,6,471,2013-10-23
176257,874,3,932,2013-10-23
176258,688,2,743,2013-10-23
176259,173,7,223,2013-10-23
176260,73,20,122,2013-10-23
176261,948,15,1008,2013-10-23
176262,550,16,603,2013-10-23
176263,1117,14,3317,2013-10-23
176264,319,2,371,2013-10-23
176265,110,20,159,2013-10-23
176266,896,2,955,2013-10-23
176267,564,16,618,2013-10-23
176268,926,6,986,2013-10-23
176269,820,16,877,2013-10-23
176270,69,2,118,2013-10-23
176271,624,3,678,2013-10-23
176272,628,13,682,2013-10-23
176273,86,7,135,2013-10-23
176274,183,14,233,2013-10-23
176275,998,6,1058,2013-10-23
176276,110,3,159,2013-10-23
176277,914,14,973,2013-10-23
176278,619,3,673,2013-10-23
176279,424,3,476,2013-10-23
176280,841,3,898,2013-10-23
176281,110,14,159,2013-10-23
176282,53,16,101,2013-10-23
176283,447,13,499,2013-10-23
176284,805,20,861,2013-10-23
176285,288,16,340,2013-10-23
176286,611,7,665,2013-10-23
176287,271,3,322,2013-10-23
176288,164,14,214,2013-10-23
176289,541,7,594,2013-10-23
176290,574,20,628,2013-10-23
176291,758,7,814,2013-10-23
176292,419,6,471,2013-10-23
176293,688,2,743,2013-10-23
176294,69,2,118,2013-10-23
176295,619,3,673,2013-10-23
176296,424,3,476,2013-10-23
176297,34,2,81,2013-10-24
176298,181,8,231,2013-10-24
176299,212,2,262,2013-10-24
176300,200,16,250,2013-10-24
176301,55,14,103,2013-10-24
176302,439,6,491,2013-10-24
176303,82,13,131,2013-10-24
176304,356,16,408,2013-10-24
176305,944,6,1004,2013-10-24
176306,548,13,601,2013-10-24
176307,684,7,739,2013-10-24
176308,632,15,686,2013-10-24
176309,765,14,821,2013-10-24
176310,966,8,1026,2013-10-24
176311,412,8,464,2013-10-24
176312,1007,15,1067,2013-10-24
176313,501,13,554,2013-10-24
176314,848,6,905,2013-10-24
176315,454,2,506,2013-10-24
176316,183,14,233,2013-10-24
176317,773,14,829,2013-10-24
176318,556,16,609,2013-10-24
176319,596,20,650,2013-10-24
176320,75,20,124,2013-10-24
176321,501,15,554,2013-10-24
176322,56,14,104,2013-10-24
176323,131,16,180,2013-10-24
176324,448,3,500,2013-10-24
176325,836,3,893,2013-10-24
176326,29,16,76,2013-10-24
176327,779,20,835,2013-10-24
176328,364,13,416,2013-10-24
176329,539,2,592,2013-10-24
